scheduler_mode,repetition,run_type,query,job_id,stage_id,task_id,launch_time,finish_time,duration_ms,cpu_time_ms,gc_time_ms,input_bytes,shuffle_read_bytes,shuffle_write_bytes
FAIR,1,concurrent,Q6,66,113,280,1788178411065,1788178411186,121,78.05,13,3825626,0,26922
FAIR,1,concurrent,Q6,66,113,277,1788178411065,1788178411442,377,232.33,48,15305646,0,57595
FAIR,1,concurrent,Q6,66,113,279,1788178411065,1788178411449,384,234.04,48,15304688,0,59166
FAIR,1,concurrent,Q6,66,113,276,1788178411064,1788178411452,388,238.83,48,15304618,0,58647
FAIR,1,concurrent,Q6,66,113,275,1788178411064,1788178411459,395,245.54,48,15303234,0,58962
FAIR,1,concurrent,Q6,66,113,278,1788178411065,1788178411462,397,250.70,48,15304056,0,58481
FAIR,1,concurrent,Q6,66,113,274,1788178411064,1788178411464,400,253.65,48,15304022,0,59807
FAIR,1,concurrent,Q12,67,115,281,1788178411480,1788178411500,20,17.59,0,0,379580,0
FAIR,1,concurrent,Q12,68,117,287,1788178411682,1788178411721,39,32.05,0,0,1014559,154
FAIR,1,concurrent,Q12,68,117,286,1788178411682,1788178411722,40,31.89,0,0,1015054,154
FAIR,1,concurrent,Q12,68,117,289,1788178411682,1788178411722,40,32.11,0,0,1016185,154
FAIR,1,concurrent,Q12,68,117,288,1788178411682,1788178411723,41,32.35,0,0,1021566,154
FAIR,1,concurrent,Q12,68,117,292,1788178411683,1788178411724,41,32.40,0,0,1021753,154
FAIR,1,concurrent,Q12,68,117,282,1788178411682,1788178411724,42,32.98,0,0,1092283,154
FAIR,1,concurrent,Q12,68,117,283,1788178411682,1788178411724,42,35.05,0,0,1090764,154
FAIR,1,concurrent,Q12,68,117,294,1788178411683,1788178411724,41,32.17,0,0,1015360,154
FAIR,1,concurrent,Q12,68,117,291,1788178411683,1788178411725,42,33.47,0,0,1015101,154
FAIR,1,concurrent,Q12,68,117,284,1788178411682,1788178411725,43,31.76,0,0,1087458,154
FAIR,1,concurrent,Q12,68,117,290,1788178411682,1788178411725,43,33.05,0,0,1018284,154
FAIR,1,concurrent,Q12,68,117,285,1788178411682,1788178411728,46,30.89,0,0,1090847,154
FAIR,1,concurrent,Q12,68,117,293,1788178411683,1788178411731,48,27.56,0,0,1020274,154
FAIR,1,concurrent,Q12,68,117,295,1788178411683,1788178411732,49,27.47,0,0,1015509,154
FAIR,1,concurrent,Q12,69,120,296,1788178411753,1788178411760,7,3.01,0,0,2156,0
FAIR,1,concurrent,Q12,70,123,297,1788178411766,1788178411773,7,3.47,0,0,2156,154
FAIR,1,concurrent,Q12,71,127,298,1788178411794,1788178411799,5,1.65,0,0,154,0
FAIR,1,concurrent,Q12,72,128,299,1788178413684,1788178413850,166,48.03,0,1244534,0,0
FAIR,1,concurrent,Q14,73,129,306,1788178413929,1788178414042,113,41.89,6,3269202,0,101
FAIR,1,concurrent,Q14,73,129,300,1788178413928,1788178414270,342,127.94,13,13078278,0,99
FAIR,1,concurrent,Q14,73,129,305,1788178413929,1788178414279,350,133.89,13,13078900,0,99
FAIR,1,concurrent,Q14,73,129,303,1788178413929,1788178414279,350,134.53,13,13079810,0,99
FAIR,1,concurrent,Q14,73,129,304,1788178413929,1788178414280,351,134.11,13,13078244,0,99
FAIR,1,concurrent,Q14,73,129,301,1788178413928,1788178414286,358,141.05,13,13077410,0,99
FAIR,1,concurrent,Q14,73,129,302,1788178413929,1788178414286,357,142.05,13,13078846,0,99
FAIR,1,concurrent,Q14,74,131,307,1788178414301,1788178414303,2,1.05,0,0,695,0
FAIR,1,concurrent,Q14,75,132,308,1788178416040,1788178417330,1290,940.98,128,14589748,0,30886715
FAIR,1,concurrent,Q14,76,133,309,1788178416050,1788178416234,184,63.88,36,784744,0,0
FAIR,1,concurrent,Q14,77,134,316,1788178416055,1788178416755,700,379.43,98,1669066,0,2548115
FAIR,1,concurrent,Q14,77,134,314,1788178416055,1788178417716,1661,1119.98,170,6677620,0,8197158
FAIR,1,concurrent,Q14,77,134,311,1788178416054,1788178417717,1663,1134.27,170,6676794,0,8204443
FAIR,1,concurrent,Q14,77,134,313,1788178416055,1788178417758,1703,1165.30,170,6679174,0,8197511
FAIR,1,concurrent,Q14,77,134,315,1788178416055,1788178417761,1706,1189.67,170,6678296,0,8202194
FAIR,1,concurrent,Q14,77,134,310,1788178416054,1788178417771,1717,1180.52,170,6677674,0,8204481
FAIR,1,concurrent,Q14,77,134,312,1788178416054,1788178417865,1811,1230.49,170,6678222,0,8201066
FAIR,1,concurrent,Q14,78,135,323,1788178416221,1788178416637,416,162.65,56,1669066,0,2238587
FAIR,1,concurrent,Q14,78,135,320,1788178416060,1788178417120,1060,543.64,123,6679174,0,8873847
FAIR,1,concurrent,Q14,78,135,319,1788178416059,1788178417152,1093,560.76,123,6678222,0,8873447
FAIR,1,concurrent,Q14,78,135,318,1788178416059,1788178417153,1094,547.06,123,6676794,0,8874749
FAIR,1,concurrent,Q14,78,135,322,1788178416060,1788178417163,1103,549.60,123,6678296,0,8872181
FAIR,1,concurrent,Q14,78,135,321,1788178416060,1788178417168,1108,537.41,123,6677620,0,8872119
FAIR,1,concurrent,Q14,78,135,317,1788178416059,1788178417209,1150,547.74,123,6677674,0,8874676
FAIR,1,concurrent,Q18,79,139,333,1788178417963,1788178418491,528,377.03,21,0,11396280,0
FAIR,1,concurrent,Q18,79,139,331,1788178417963,1788178419034,1071,809.19,53,0,11425234,0
FAIR,1,concurrent,Q18,79,139,327,1788178417962,1788178419038,1076,872.87,53,0,11397674,0
FAIR,1,concurrent,Q18,79,139,326,1788178417962,1788178419047,1085,846.01,53,0,11328172,0
FAIR,1,concurrent,Q18,79,139,338,1788178417964,1788178419057,1093,840.36,53,0,11412119,0
FAIR,1,concurrent,Q18,79,139,332,1788178417963,1788178419063,1100,819.56,53,0,11413836,0
FAIR,1,concurrent,Q18,79,139,325,1788178417962,1788178419073,1111,846.91,53,0,11440429,0
FAIR,1,concurrent,Q18,79,139,329,1788178417962,1788178419083,1121,868.97,53,0,11347331,0
FAIR,1,concurrent,Q18,79,139,336,1788178417963,1788178419086,1123,856.08,53,0,11430722,0
FAIR,1,concurrent,Q18,79,139,337,1788178417963,1788178419086,1123,838.03,53,0,11431888,0
FAIR,1,concurrent,Q18,79,139,335,1788178417963,1788178419113,1150,836.25,53,0,11356291,0
FAIR,1,concurrent,Q18,79,139,328,1788178417962,1788178419117,1155,779.38,53,0,11393041,0
FAIR,1,concurrent,Q18,79,139,330,1788178417963,1788178419136,1173,824.04,53,0,11338468,0
FAIR,1,concurrent,Q18,79,139,334,1788178417963,1788178419136,1173,808.07,53,0,11410383,0
FAIR,1,concurrent,Q18,79,139,324,1788178417962,1788178419141,1179,852.67,53,0,11410837,0
FAIR,1,concurrent,Q18,79,139,339,1788178418489,1788178419270,781,643.93,32,0,11354353,0
FAIR,1,concurrent,Q18,79,139,340,1788178419032,1788178419309,277,269.43,0,0,7589199,0
FAIR,1,baseline,Q1,80,140,347,1788178450441,1788178451076,635,574.36,32,2744914,0,845
FAIR,1,baseline,Q1,80,140,346,1788178450440,1788178452637,2197,1962.94,85,10981748,0,840
FAIR,1,baseline,Q1,80,140,343,1788178450440,1788178452638,2198,1966.86,85,10981694,0,840
FAIR,1,baseline,Q1,80,140,345,1788178450440,1788178452657,2217,1978.31,85,10981092,0,819
FAIR,1,baseline,Q1,80,140,344,1788178450440,1788178452693,2253,1990.99,85,10982658,0,844
FAIR,1,baseline,Q1,80,140,342,1788178450439,1788178452704,2265,2017.82,85,10980258,0,840
FAIR,1,baseline,Q1,80,140,341,1788178450439,1788178452719,2280,2033.97,85,10981126,0,841
FAIR,1,baseline,Q1,81,142,348,1788178452751,1788178452757,6,2.89,0,0,5869,0
FAIR,1,baseline,Q1,82,144,349,1788178452762,1788178452768,6,3.41,0,0,5869,844
FAIR,1,baseline,Q1,83,147,350,1788178452783,1788178452787,4,1.36,0,0,844,0
FAIR,1,baseline,Q1,84,148,357,1788178454339,1788178454507,168,119.19,26,3269202,0,1965203
FAIR,1,baseline,Q1,84,148,354,1788178454338,1788178454796,458,354.47,26,13079810,0,7735803
FAIR,1,baseline,Q1,84,148,355,1788178454338,1788178454797,459,358.56,26,13078244,0,7738877
FAIR,1,baseline,Q1,84,148,352,1788178454338,1788178454798,460,362.82,26,13077410,0,7743802
FAIR,1,baseline,Q1,84,148,356,1788178454339,1788178454811,472,370.27,26,13078900,0,7743364
FAIR,1,baseline,Q1,84,148,353,1788178454338,1788178454836,498,395.05,26,13078846,0,7738331
FAIR,1,baseline,Q1,84,148,351,1788178454337,1788178454836,499,390.82,26,13078278,0,7750473
FAIR,1,baseline,Q1,85,149,358,1788178454341,1788178454388,47,29.62,0,1484824,0,0
FAIR,1,baseline,Q1,86,150,359,1788178454419,1788178454737,318,253.73,26,11640628,0,1604055
FAIR,1,baseline,Q1,87,152,360,1788178454756,1788178454811,55,45.42,0,0,1604055,0
FAIR,1,baseline,Q3,88,154,365,1788178454881,1788178454940,59,52.92,0,0,2898701,0
FAIR,1,baseline,Q3,88,154,372,1788178454881,1788178454941,60,52.82,0,0,2888143,0
FAIR,1,baseline,Q3,88,154,363,1788178454881,1788178454941,60,53.00,0,0,2899714,0
FAIR,1,baseline,Q3,88,154,371,1788178454881,1788178454941,60,52.96,0,0,2909695,0
FAIR,1,baseline,Q3,88,154,376,1788178454882,1788178454941,59,53.14,0,0,2897449,0
FAIR,1,baseline,Q3,88,154,364,1788178454881,1788178454941,60,52.23,0,0,2887662,0
FAIR,1,baseline,Q3,88,154,367,1788178454881,1788178454942,61,52.92,0,0,2886189,0
FAIR,1,baseline,Q3,88,154,374,1788178454881,1788178454942,61,54.16,0,0,2941007,0
FAIR,1,baseline,Q3,88,154,370,1788178454881,1788178454942,61,54.37,0,0,2895551,0
FAIR,1,baseline,Q3,88,154,369,1788178454881,1788178454942,61,53.21,0,0,2908811,0
FAIR,1,baseline,Q3,88,154,375,1788178454881,1788178454944,63,53.13,0,0,2925625,0
FAIR,1,baseline,Q3,88,154,362,1788178454881,1788178454944,63,52.92,0,0,2919240,0
FAIR,1,baseline,Q3,88,154,373,1788178454881,1788178454967,86,43.18,0,0,2929089,0
FAIR,1,baseline,Q3,88,154,368,1788178454881,1788178454971,90,51.74,0,0,2910947,0
FAIR,1,baseline,Q3,88,154,377,1788178454939,1788178454971,32,23.41,0,0,1923841,0
FAIR,1,baseline,Q3,88,154,366,1788178454881,1788178454971,90,47.98,0,0,2895639,0
FAIR,1,baseline,Q3,88,154,361,1788178454880,1788178454972,92,50.47,0,0,2898550,0
FAIR,1,baseline,Q3,89,155,384,1788178456359,1788178456432,73,44.54,0,3298702,0,79
FAIR,1,baseline,Q3,89,155,379,1788178456358,1788178456667,309,190.14,14,13195474,0,79
FAIR,1,baseline,Q3,89,155,378,1788178456357,1788178456669,312,193.07,14,13196314,0,79
FAIR,1,baseline,Q3,89,155,382,1788178456358,1788178456678,320,195.60,14,13196308,0,79
FAIR,1,baseline,Q3,89,155,381,1788178456358,1788178456679,321,193.78,14,13197882,0,79
FAIR,1,baseline,Q3,89,155,383,1788178456359,1788178456685,326,200.09,14,13196956,0,79
FAIR,1,baseline,Q3,89,155,380,1788178456358,1788178456686,328,203.07,14,13196906,0,79
FAIR,1,baseline,Q3,90,157,385,1788178456700,1788178456704,4,1.07,0,0,553,0
FAIR,1,baseline,Q6,91,158,386,1788178458616,1788178459179,563,489.94,33,3317556,0,14534997
FAIR,1,baseline,Q6,92,159,393,1788178458622,1788178458738,116,79.52,0,3825626,0,26922
FAIR,1,baseline,Q6,92,159,387,1788178458621,1788178458982,361,230.53,33,15304022,0,59807
FAIR,1,baseline,Q6,92,159,390,1788178458622,1788178458985,363,230.56,33,15305646,0,57595
FAIR,1,baseline,Q6,92,159,389,1788178458622,1788178458988,366,231.08,33,15304618,0,58647
FAIR,1,baseline,Q6,92,159,391,1788178458622,1788178458991,369,238.92,33,15304056,0,58481
FAIR,1,baseline,Q6,92,159,392,1788178458622,1788178458993,371,235.94,33,15304688,0,59166
FAIR,1,baseline,Q6,92,159,388,1788178458621,1788178458993,372,234.69,33,15303234,0,58962
FAIR,1,baseline,Q12,93,161,394,1788178459008,1788178459024,16,13.05,0,0,379580,0
FAIR,1,baseline,Q12,94,163,405,1788178459203,1788178459240,37,31.72,0,0,1021753,154
FAIR,1,baseline,Q12,94,163,404,1788178459203,1788178459240,37,31.35,0,0,1015101,154
FAIR,1,baseline,Q12,94,163,407,1788178459204,1788178459240,36,32.38,0,0,1015360,154
FAIR,1,baseline,Q12,94,163,400,1788178459203,1788178459241,38,31.47,0,0,1014559,154
FAIR,1,baseline,Q12,94,163,398,1788178459203,1788178459241,38,32.36,0,0,1090847,154
FAIR,1,baseline,Q12,94,163,401,1788178459203,1788178459241,38,31.36,0,0,1021566,154
FAIR,1,baseline,Q12,94,163,406,1788178459203,1788178459241,38,31.53,0,0,1020274,154
FAIR,1,baseline,Q12,94,163,408,1788178459204,1788178459242,38,32.83,0,0,1015509,154
FAIR,1,baseline,Q12,94,163,397,1788178459203,1788178459242,39,33.09,0,0,1087458,154
FAIR,1,baseline,Q12,94,163,399,1788178459203,1788178459242,39,31.27,0,0,1015054,154
FAIR,1,baseline,Q12,94,163,395,1788178459203,1788178459243,40,34.30,0,0,1092283,154
FAIR,1,baseline,Q12,94,163,396,1788178459203,1788178459245,42,33.51,0,0,1090764,154
FAIR,1,baseline,Q12,94,163,402,1788178459203,1788178459250,47,26.11,0,0,1016185,154
FAIR,1,baseline,Q12,94,163,403,1788178459203,1788178459250,47,26.94,0,0,1018284,154
FAIR,1,baseline,Q12,95,166,409,1788178459271,1788178459275,4,2.00,0,0,2156,0
FAIR,1,baseline,Q12,96,169,410,1788178459281,1788178459286,5,2.56,0,0,2156,154
FAIR,1,baseline,Q12,97,173,411,1788178459308,1788178459313,5,1.81,0,0,154,0
FAIR,1,baseline,Q12,98,174,412,1788178460913,1788178460977,64,44.36,0,1244534,0,0
FAIR,1,baseline,Q12,99,175,419,1788178461059,1788178461120,61,36.25,0,3269202,0,101
FAIR,1,baseline,Q12,99,175,418,1788178461059,1788178461297,238,135.54,10,13078900,0,99
FAIR,1,baseline,Q12,99,175,416,1788178461059,1788178461299,240,143.97,10,13079810,0,99
FAIR,1,baseline,Q12,99,175,414,1788178461058,1788178461300,242,137.61,10,13077410,0,99
FAIR,1,baseline,Q12,99,175,417,1788178461059,1788178461300,241,140.83,10,13078244,0,99
FAIR,1,baseline,Q12,99,175,415,1788178461058,1788178461304,246,146.58,10,13078846,0,99
FAIR,1,baseline,Q12,99,175,413,1788178461058,1788178461308,250,154.79,10,13078278,0,99
FAIR,1,baseline,Q12,100,177,420,1788178461320,1788178461323,3,0.93,0,0,695,0
FAIR,1,baseline,Q14,101,178,421,1788178463052,1788178464262,1210,848.54,66,14589748,0,30886715
FAIR,1,baseline,Q14,102,179,422,1788178463065,1788178463230,165,63.05,27,784744,0,0
FAIR,1,baseline,Q14,103,180,429,1788178463070,1788178463559,489,356.42,49,1669066,0,2548115
FAIR,1,baseline,Q14,103,180,423,1788178463069,1788178464692,1623,1005.06,97,6677674,0,8204481
FAIR,1,baseline,Q14,103,180,426,1788178463069,1788178464693,1624,1022.26,97,6679174,0,8197511
FAIR,1,baseline,Q14,103,180,424,1788178463069,1788178464716,1647,1048.92,97,6676794,0,8204443
FAIR,1,baseline,Q14,103,180,425,1788178463069,1788178464721,1652,1036.37,97,6678222,0,8201066
FAIR,1,baseline,Q14,103,180,428,1788178463070,1788178464722,1652,1032.68,97,6678296,0,8202194
FAIR,1,baseline,Q14,103,180,427,1788178463069,1788178464747,1678,1080.28,97,6677620,0,8197158
FAIR,1,baseline,Q14,104,181,436,1788178463073,1788178463383,310,162.24,43,1669066,0,2238587
FAIR,1,baseline,Q14,104,181,431,1788178463072,1788178464071,999,503.04,61,6676794,0,8874749
FAIR,1,baseline,Q14,104,181,434,1788178463073,1788178464110,1037,503.70,61,6677620,0,8872119
FAIR,1,baseline,Q14,104,181,435,1788178463073,1788178464116,1043,493.15,61,6678296,0,8872181
FAIR,1,baseline,Q14,104,181,432,1788178463072,1788178464130,1058,509.90,61,6678222,0,8873447
FAIR,1,baseline,Q14,104,181,430,1788178463072,1788178464149,1077,511.68,61,6677674,0,8874676
FAIR,1,baseline,Q14,104,181,433,1788178463073,1788178464168,1095,493.67,61,6679174,0,8873847
FAIR,1,baseline,Q18,105,185,446,1788178464805,1788178465561,756,341.68,47,0,11396280,0
FAIR,1,baseline,Q18,105,185,445,1788178464805,1788178465850,1045,799.62,72,0,11413836,0
FAIR,1,baseline,Q18,105,185,440,1788178464805,1788178465854,1049,842.87,72,0,11397674,0
FAIR,1,baseline,Q18,105,185,437,1788178464804,1788178465888,1084,843.36,76,0,11410837,0
FAIR,1,baseline,Q18,105,185,452,1788178464806,1788178465898,1092,836.76,76,0,11354353,0
FAIR,1,baseline,Q18,105,185,447,1788178464805,1788178465899,1094,816.70,76,0,11410383,0
FAIR,1,baseline,Q18,105,185,441,1788178464805,1788178465917,1112,800.14,76,0,11393041,0
FAIR,1,baseline,Q18,105,185,443,1788178464805,1788178465917,1112,825.62,76,0,11338468,0
FAIR,1,baseline,Q18,105,185,444,1788178464805,1788178465918,1113,802.33,76,0,11425234,0
FAIR,1,baseline,Q18,105,185,450,1788178464805,1788178465927,1122,834.78,68,0,11431888,0
FAIR,1,baseline,Q18,105,185,448,1788178464805,1788178465948,1143,784.11,76,0,11356291,0
FAIR,1,baseline,Q18,105,185,442,1788178464805,1788178465950,1145,820.27,76,0,11347331,0
FAIR,1,baseline,Q18,105,185,439,1788178464804,1788178465952,1148,808.50,76,0,11328172,0
FAIR,1,baseline,Q18,105,185,438,1788178464804,1788178465964,1160,783.76,76,0,11440429,0
FAIR,1,baseline,Q18,105,185,451,1788178464806,1788178465964,1158,797.29,76,0,11412119,0
FAIR,1,baseline,Q18,105,185,449,1788178464805,1788178465973,1168,814.26,76,0,11430722,0
FAIR,1,baseline,Q18,105,185,453,1788178465558,1788178466041,483,373.94,25,0,7589199,0
FAIR,2,baseline,Q1,106,186,460,1788178498993,1788178499704,711,610.88,69,2744914,0,845
FAIR,2,baseline,Q1,106,186,455,1788178498992,1788178501578,2586,2215.55,165,10980258,0,840
FAIR,2,baseline,Q1,106,186,457,1788178498993,1788178501628,2635,2234.07,167,10982658,0,844
FAIR,2,baseline,Q1,106,186,456,1788178498992,1788178501628,2636,2243.13,167,10981694,0,840
FAIR,2,baseline,Q1,106,186,459,1788178498993,1788178501629,2636,2234.24,167,10981748,0,840
FAIR,2,baseline,Q1,106,186,458,1788178498993,1788178501633,2640,2260.19,167,10981092,0,819
FAIR,2,baseline,Q1,106,186,454,1788178498992,1788178501639,2647,2251.84,167,10981126,0,841
FAIR,2,baseline,Q1,107,188,461,1788178501672,1788178501679,7,4.44,0,0,5869,0
FAIR,2,baseline,Q1,108,190,462,1788178501684,1788178501691,7,3.54,0,0,5869,844
FAIR,2,baseline,Q1,109,193,463,1788178501706,1788178501710,4,1.24,0,0,844,0
FAIR,2,baseline,Q1,110,194,470,1788178503247,1788178503397,150,111.00,15,3269202,0,1965203
FAIR,2,baseline,Q1,110,194,464,1788178503246,1788178503762,516,380.88,48,13078278,0,7750473
FAIR,2,baseline,Q1,110,194,467,1788178503247,1788178503763,516,386.55,48,13079810,0,7735803
FAIR,2,baseline,Q1,110,194,468,1788178503247,1788178503769,522,391.49,48,13078244,0,7738877
FAIR,2,baseline,Q1,110,194,466,1788178503247,1788178503769,522,384.11,48,13078846,0,7738331
FAIR,2,baseline,Q1,110,194,469,1788178503247,1788178503774,527,389.66,48,13078900,0,7743364
FAIR,2,baseline,Q1,110,194,465,1788178503246,1788178503780,534,394.40,48,13077410,0,7743802
FAIR,2,baseline,Q1,111,195,471,1788178503249,1788178503318,69,29.50,15,1484824,0,0
FAIR,2,baseline,Q1,112,196,472,1788178503351,1788178503677,326,251.37,33,11640628,0,1604055
FAIR,2,baseline,Q1,113,198,473,1788178503697,1788178503735,38,29.01,0,0,1604055,0
FAIR,2,baseline,Q3,114,200,482,1788178503821,1788178503895,74,57.15,6,0,2908811,0
FAIR,2,baseline,Q3,114,200,485,1788178503821,1788178503897,76,55.44,6,0,2888143,0
FAIR,2,baseline,Q3,114,200,477,1788178503820,1788178503898,78,57.26,6,0,2887662,0
FAIR,2,baseline,Q3,114,200,483,1788178503821,1788178503899,78,55.39,6,0,2895551,0
FAIR,2,baseline,Q3,114,200,475,1788178503820,1788178503899,79,56.11,6,0,2919240,0
FAIR,2,baseline,Q3,114,200,481,1788178503821,1788178503901,80,56.15,6,0,2910947,0
FAIR,2,baseline,Q3,114,200,476,1788178503820,1788178503901,81,56.59,6,0,2899714,0
FAIR,2,baseline,Q3,114,200,474,1788178503820,1788178503903,83,55.43,6,0,2898550,0
FAIR,2,baseline,Q3,114,200,480,1788178503820,1788178503905,85,55.77,6,0,2886189,0
FAIR,2,baseline,Q3,114,200,487,1788178503821,1788178503905,84,57.75,6,0,2941007,0
FAIR,2,baseline,Q3,114,200,489,1788178503821,1788178503905,84,54.94,6,0,2897449,0
FAIR,2,baseline,Q3,114,200,488,1788178503821,1788178503906,85,56.57,6,0,2925625,0
FAIR,2,baseline,Q3,114,200,486,1788178503821,1788178503926,105,50.79,6,0,2929089,0
FAIR,2,baseline,Q3,114,200,479,1788178503820,1788178503927,107,58.17,6,0,2895639,0
FAIR,2,baseline,Q3,114,200,478,1788178503820,1788178503929,109,59.95,6,0,2898701,0
FAIR,2,baseline,Q3,114,200,490,1788178503893,1788178503932,39,33.25,0,0,1923841,0
FAIR,2,baseline,Q3,114,200,484,1788178503821,1788178503934,113,55.01,6,0,2909695,0
FAIR,2,baseline,Q3,115,201,497,1788178505414,1788178505498,84,51.23,4,3298702,0,79
FAIR,2,baseline,Q3,115,201,496,1788178505413,1788178505666,253,167.60,11,13196956,0,79
FAIR,2,baseline,Q3,115,201,495,1788178505413,1788178505666,253,163.50,11,13196308,0,79
FAIR,2,baseline,Q3,115,201,494,1788178505413,1788178505669,256,167.57,11,13197882,0,79
FAIR,2,baseline,Q3,115,201,493,1788178505413,1788178505671,258,171.16,11,13196906,0,79
FAIR,2,baseline,Q3,115,201,492,1788178505412,1788178505672,260,175.26,11,13195474,0,79
FAIR,2,baseline,Q3,115,201,491,1788178505412,1788178505675,263,177.26,11,13196314,0,79
FAIR,2,baseline,Q3,116,203,498,1788178505685,1788178505688,3,0.99,0,0,553,0
FAIR,2,baseline,Q6,117,204,499,1788178507426,1788178508041,615,495.35,54,3317556,0,14534997
FAIR,2,baseline,Q6,118,205,506,1788178507432,1788178507570,138,78.80,36,3825626,0,26922
FAIR,2,baseline,Q6,118,205,501,1788178507431,1788178507762,331,208.11,47,15303234,0,58962
FAIR,2,baseline,Q6,118,205,504,1788178507432,1788178507765,333,208.21,47,15304056,0,58481
FAIR,2,baseline,Q6,118,205,505,1788178507432,1788178507777,345,224.28,47,15304688,0,59166
FAIR,2,baseline,Q6,118,205,500,1788178507431,1788178507777,346,220.46,47,15304022,0,59807
FAIR,2,baseline,Q6,118,205,502,1788178507431,1788178507778,347,221.32,47,15304618,0,58647
FAIR,2,baseline,Q6,118,205,503,1788178507431,1788178507779,348,220.69,47,15305646,0,57595
FAIR,2,baseline,Q12,119,207,507,1788178507805,1788178507822,17,14.78,0,0,379580,0
FAIR,2,baseline,Q12,120,209,521,1788178508066,1788178508097,31,25.72,0,0,1015509,154
FAIR,2,baseline,Q12,120,209,518,1788178508066,1788178508097,31,26.84,0,0,1021753,154
FAIR,2,baseline,Q12,120,209,517,1788178508066,1788178508100,34,27.84,0,0,1015101,154
FAIR,2,baseline,Q12,120,209,520,1788178508066,1788178508101,35,30.34,0,0,1015360,154
FAIR,2,baseline,Q12,120,209,513,1788178508066,1788178508102,36,30.64,0,0,1014559,154
FAIR,2,baseline,Q12,120,209,509,1788178508066,1788178508103,37,32.11,0,0,1090764,154
